id	title	description	link	image_link	additional_image_link	availability	price	sale_price	brand	condition	google_product_category	product_type	mpn	gtin	identifier_exists	item_group_id
purple-quadruple-polka-silk-cravat	Purple Quadruple Polka Silk Cravat	The Purple Quadruple Polka Silk Cravat from Threaditionz is a men's silk cravat in purple silk with a neat lilac four-dot cluster foulard - regal and refined. Ideal for weddings, formal events and evening wear — the purple pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Purple · Size: 6" x 48" (one size, self-tie)	https://threaditionz.co.uk/product/purple-quadruple-polka-silk-cravat	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/purple-quadruple-polka-silk-cravat_onbody.png?v=1780233988	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/purple-quadruple-polka-silk-cravat_drape.png?v=1780233993,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/PURPLEQUADRUPLEPOLKASILKCRAVAT.jpg?v=1719832778,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/PURPLEQUADRUPLEPOLKASILKPOCKETSQUARE.jpg?v=1719832778	in_stock	49.00 GBP	42.90 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Neckties	Cravat			no	
patron-de-damasco-antiguo-silk-cravat	PatróN De Damasco Antiguo Silk Cravat	The Patrón De Damasco Antiguo Silk Cravat from Threaditionz is a men's silk cravat in coral-salmon silk with an antique navy damask scroll - vintage opulence. Ideal for weddings, festive events and evening wear — the bold coral & navy design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Coral & Navy · Size: 6" x 48" (one size, self-tie)	https://threaditionz.co.uk/product/patron-de-damasco-antiguo-silk-cravat	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/patron-de-damasco-antiguo-silk-cravat_onbody.png?v=1780234000	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/patron-de-damasco-antiguo-silk-cravat_drape.png?v=1780234006,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/PATRONDEDAMASCOANTIGUOSILKCRAVAT.jpg?v=1719832783,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/PATRONDEDAMASCOANTIGUOSILKPOCKETSQUARE.jpg?v=1719832783	in_stock	49.00 GBP	42.90 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Neckties	Cravat			no	
navy-valour-anchor-silk-cravat	Navy Valour Anchor Silk Cravat	The Navy Valour Anchor Silk Cravat from Threaditionz is a men's silk cravat in navy silk with a tiny white anchor micro-print - smart maritime. Ideal for weddings, business wear and summer events — the navy pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Navy · Size: 6" x 48" (one size, self-tie)	https://threaditionz.co.uk/product/navy-valour-anchor-silk-cravat	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/navy-valour-anchor-silk-cravat_onbody.png?v=1780234012	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/navy-valour-anchor-silk-cravat_drape.png?v=1780234018,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/NAVYVALOURANCHORSILKCRAVAT.jpg?v=1719832787,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/NAVYVALOURANCHORSILKPOCKETSQUARE.jpg?v=1719832787	in_stock	49.00 GBP	42.90 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Neckties	Cravat			no	
minty-fish-shoal-silk-cravat	Minty Fish Shoal Silk Cravat	The Minty Fish Shoal Silk Cravat from Threaditionz is a men's silk cravat in mint-and-white silk scattered with a tiny gold fish-shoal motif - playful coastal charm. Ideal for summer events, smart-casual and daytime weddings — the mint pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Mint · Size: 6" x 48" (one size, self-tie)	https://threaditionz.co.uk/product/minty-fish-shoal-silk-cravat	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/minty-fish-shoal-silk-cravat_onbody.png?v=1780234024	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/minty-fish-shoal-silk-cravat_drape.png?v=1780234030,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/MINTYFISHSHOALSILKCRAVAT.jpg?v=1719832792,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/MINTYFISHSHOALSILKPOCKETSQUARE.jpg?v=1719832792	in_stock	49.00 GBP	42.90 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Neckties	Cravat			no	
maroon-white-tartan-silk-cravat	Maroon White Tartan Silk Cravat	The Maroon White Tartan Silk Cravat from Threaditionz is a men's silk cravat in maroon silk printed with a white Moroccan quatrefoil trellis lattice - refined geometric. Ideal for weddings, business wear and formal events — the maroon pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Maroon · Size: 6" x 48" (one size, self-tie)	https://threaditionz.co.uk/product/maroon-white-tartan-silk-cravat	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/maroon-white-tartan-silk-cravat_onbody.png?v=1780234037	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/maroon-white-tartan-silk-cravat_drape.png?v=1780234042,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/MAROONWHITETARTANSILKCRAVAT.jpg?v=1719832796,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/MAROONWHITETARTANSILKPOCKETSQUARE.jpg?v=1719832796	in_stock	49.00 GBP	42.90 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Neckties	Cravat			no	
kaleidoscopic-geometric-fusion-silk-cravat	Kaleidoscopic Geometric Fusion Silk Cravat	The Kaleidoscopic Geometric Fusion Silk Cravat from Threaditionz is a men's silk cravat in cream silk with a fine multicolour kaleidoscopic geometric-floral micro-print - intricate and versatile. Ideal for weddings, smart-casual and daytime events — the cream multi pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Cream Multi · Size: 6" x 48" (one size, self-tie)	https://threaditionz.co.uk/product/kaleidoscopic-geometric-fusion-silk-cravat	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/kaleidoscopic-geometric-fusion-silk-cravat_onbody.png?v=1780234048	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/kaleidoscopic-geometric-fusion-silk-cravat_drape.png?v=1780234054,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/KALEIDOSCOPICGEOMETRICFUSIONSILKCRAVAT.jpg?v=1719832800,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/KALEIDOSCOPICGEOMETRICFUSIONSILKPOCKETSQUARE.jpg?v=1719832800	in_stock	49.00 GBP	42.90 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Neckties	Cravat			no	
houndstooth-silk-cravat	Houndstooth Silk Cravat	The Houndstooth Silk Cravat from Threaditionz is a men's silk cravat in crisp black-and-white classic houndstooth - heritage tailoring. Ideal for business wear, smart-casual and autumn/winter — the bold black & white design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Black & White · Size: 6" x 48" (one size, self-tie)	https://threaditionz.co.uk/product/houndstooth-silk-cravat	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/houndstooth-silk-cravat_onbody.png?v=1780234062	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/houndstooth-silk-cravat_drape.png?v=1780234066,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/HOUNDSTOOTHSILKCRAVAT.jpg?v=1719832804,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/HOUNDSTOOTHSILKPOCKETSQUARE.jpg?v=1719832804	in_stock	49.00 GBP	42.90 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Neckties	Cravat			no	
double-dotted-maroon-silk-cravat	Double Dotted Maroon Silk Cravat	The Double Dotted Maroon Silk Cravat from Threaditionz is a men's silk cravat in rich maroon silk with a white double pin-dot foulard - classic warmth. Ideal for weddings, autumn events and business wear — the maroon pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Maroon · Size: 6" x 48" (one size, self-tie)	https://threaditionz.co.uk/product/double-dotted-maroon-silk-cravat	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/double-dotted-maroon-silk-cravat_onbody.png?v=1780234072	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/double-dotted-maroon-silk-cravat_drape.png?v=1780234080,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/DOUBLEDOTTEDMAROONSILKCRAVAT.jpg?v=1719832808,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/DOUBLEDOTTEDMAROONSILKPOCKETSQUARE.jpg?v=1719832808	in_stock	49.00 GBP	42.90 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Neckties	Cravat			no	
diamond-maze-silk-cravat	Diamond Maze Silk Cravat	The Diamond Maze Silk Cravat from Threaditionz is a men's silk cravat in navy silk layered with an ornate gold, teal and red geometric medallion maze - opulent and intricate. Ideal for weddings, festive events and statement looks — the bold navy & gold design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Navy & Gold · Size: 6" x 48" (one size, self-tie)	https://threaditionz.co.uk/product/diamond-maze-silk-cravat	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/diamond-maze-silk-cravat_onbody.png?v=1780234084	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/diamond-maze-silk-cravat_drape.png?v=1780234090,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/DIAMONDMAZESILKCRAVAT.jpg?v=1719832813,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/DIAMONDMAZESILKPOCKETSQUARE.jpg?v=1719832813	in_stock	49.00 GBP	42.90 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Neckties	Cravat			no	
blue-white-tartan-silk-cravat	Blue White Tartan Silk Cravat	The Blue White Tartan Silk Cravat from Threaditionz is a men's silk cravat in navy-indigo silk printed with a white Moroccan quatrefoil trellis lattice - refined geometric. Ideal for weddings, business wear and formal events — the navy pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Navy · Size: 6" x 48" (one size, self-tie)	https://threaditionz.co.uk/product/blue-white-tartan-silk-cravat	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/blue-white-tartan-silk-cravat_onbody.png?v=1780234097	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/blue-white-tartan-silk-cravat_drape.png?v=1780234102,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/BLUEWHITETARTANSILKCRAVAT.jpg?v=1719832817,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/BLUEWHITETARTANSILKPOCKETSQUARE.jpg?v=1719832817	in_stock	49.00 GBP	42.90 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Neckties	Cravat			no	
black-with-white-polka-silk-cravat	Black With White Polka Silk Cravat	The Black With White Polka Silk Cravat from Threaditionz is a men's silk cravat in black silk with a fine white pin-dot print - timeless black-tie polish. Ideal for black-tie events, weddings and formal events — the black pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Black · Size: 6" x 48" (one size, self-tie)	https://threaditionz.co.uk/product/black-with-white-polka-silk-cravat	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/black-with-white-polka-silk-cravat_onbody.png?v=1780234109	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/black-with-white-polka-silk-cravat_drape.png?v=1780234115,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/BLACKWITHWHITEPOLKASILKCRAVAT.jpg?v=1719832820,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/BLACKWITHWHITEPOLKASILKPOCKETSQUARE.jpg?v=1719832820	in_stock	49.00 GBP	42.90 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Neckties	Cravat			no	
black-with-pink-polka-silk-cravat	Black With Pink Polka Silk Cravat	The Black With Pink Polka Silk Cravat from Threaditionz is a men's silk cravat in black silk covered in a neat pink-and-white pin-dot foulard - classic with a pop of colour. Ideal for weddings, formal events and evening wear — the black pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Black · Size: 6" x 48" (one size, self-tie)	https://threaditionz.co.uk/product/black-with-pink-polka-silk-cravat	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/black-with-pink-polka-silk-cravat_onbody.png?v=1780234122	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/black-with-pink-polka-silk-cravat_drape.png?v=1780234128,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/BLACKWITHPINKPOLKASILKCRAVAT.jpg?v=1719832825,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/BLACKWITHPINKPOLKASILKPOCKETSQUARE.jpg?v=1719832825	in_stock	49.00 GBP	42.90 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Neckties	Cravat			no	
aqua-botanical-bliss-silk-cravat	Aqua Botanical Bliss Silk Cravat	The Aqua Botanical Bliss Silk Cravat from Threaditionz is a men's silk cravat in bright aqua-turquoise silk patterned with a gold Art-Deco palmette and fan motif - Art-Deco botanical. Ideal for weddings, summer events and cocktail parties — the aqua pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Aqua · Size: 6" x 48" (one size, self-tie)	https://threaditionz.co.uk/product/aqua-botanical-bliss-silk-cravat	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/aqua-botanical-bliss-silk-cravat_onbody.png?v=1780234140	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/aqua-botanical-bliss-silk-cravat_drape.png?v=1780234146,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/AQUABOTANICALBLISSSILKCRAVAT.jpg?v=1719832829,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/AQUABOTANICALBLISSSILKPOCKETSQUARE.jpg?v=1719832829	in_stock	49.00 GBP	42.90 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Neckties	Cravat			no	
anchored-navy-pride-silk-cravat	Anchored Navy Pride Silk Cravat	The Anchored Navy Pride Silk Cravat from Threaditionz is a men's silk cravat in muted sage-olive silk scattered with a tiny ivory anchor-and-paisley foulard print - understated maritime heritage. Ideal for weddings, formal events and business wear — the sage green pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Sage Green · Size: 6" x 48" (one size, self-tie)	https://threaditionz.co.uk/product/anchored-navy-pride-silk-cravat	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/anchored-navy-pride-silk-cravat_onbody.png?v=1780234152	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/anchored-navy-pride-silk-cravat_drape.png?v=1780234158,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/ANCHOREDNAVYPRIDESILKCRAVAT.jpg?v=1719832833,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/ANCHOREDNAVYPRIDESILKPOCKETSQUARE.jpg?v=1719832833	in_stock	49.00 GBP	42.90 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Neckties	Cravat			no	
TH240027SC	Red White Tartan Silk Scarf	The Red White Tartan Silk Scarf from Threaditionz is a men's silk scarf in red silk printed with a white Moroccan quatrefoil trellis lattice - refined geometric. Ideal for weddings, festive events and formal looks — the red pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Red · Size: 8" x 56"	https://threaditionz.co.uk/product/red-white-tartan-silk-scarf	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/red-white-tartan-silk-scarf_onbody.png?v=1780234166	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/red-white-tartan-silk-scarf_drape.png?v=1780234171,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/REDWHITETARTANSILKSCARF.jpg?v=1719832838,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/REDWHITETARTANSILKPOCKETSQUARE.jpg?v=1719832838	in_stock	63.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Scarf	TH240027SC			
TH240028SC	Royal Houndstooth Silk Scarf	The Royal Houndstooth Silk Scarf from Threaditionz is a men's silk scarf in bold camel-and-black oversized houndstooth - heritage statement. Ideal for smart-casual, autumn/winter and business wear — the bold camel & black design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Camel & Black · Size: 8" x 56"	https://threaditionz.co.uk/product/royal-houndstooth-silk-scarf	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/royal-houndstooth-silk-scarf_onbody.png?v=1780234176	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/royal-houndstooth-silk-scarf_drape.png?v=1780234182,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/houndstooth2.jpg?v=1719832845,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/royalhoundstooth.webp?v=1719832845	in_stock	63.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Scarf	TH240028SC			
TH240029SC	Sapphire Blossom Silk Scarf	The Sapphire Blossom Silk Scarf from Threaditionz is a men's silk scarf in white silk with a sapphire-blue floral blossom print - fresh chinoiserie. Ideal for spring/summer weddings, daytime events and cocktail parties — the white & blue pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: White & Blue · Size: 8" x 56"	https://threaditionz.co.uk/product/sapphire-blossom-silk-scarf	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/sapphire-blossom-silk-scarf_onbody.png?v=1780234187	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/sapphire-blossom-silk-scarf_drape.png?v=1780234196,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/SAPPHIREBLOSSOMSILKSCARF.jpg?v=1719832851,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/SAPPHIREBLOSSOMSILKPOCKETSQUARE.jpg?v=1719832851	in_stock	63.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Scarf	TH240029SC			
TH240030SC	Sunny Foliage Silk Scarf	The Sunny Foliage Silk Scarf from Threaditionz is a men's silk scarf in bright yellow silk with a tonal foliage-leaf print - sunny and uplifting. Ideal for summer events, festive looks and daytime weddings — the bold yellow design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Yellow · Size: 8" x 56"	https://threaditionz.co.uk/product/sunny-foliage-silk-scarf	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/sunny-foliage-silk-scarf_onbody.png?v=1780234198	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/sunny-foliage-silk-scarf_drape.png?v=1780234204,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/SUNNYFOLIAGESILkSCARF.jpg?v=1719832860,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/SUNNYFOLIAGESILkPOCKETSQUARE.jpg?v=1719832860	in_stock	63.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Scarf	TH240030SC			
TH240032SC	The Festive Pink Silk Scarf	The Festive Pink Silk Scarf from Threaditionz is a men's silk scarf in a clean blush-pink silk with a subtle micro-texture - soft solid versatility. Ideal for weddings, spring events and daytime — its clean blush pink tone is easy to match and adds a polished finishing touch without competing with your outfit. Material: 100% Silk · Colour: Blush Pink · Size: 8" x 56"	https://threaditionz.co.uk/product/the-festive-pink-silk-scarf	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/the-festive-pink-silk-scarf_onbody.png?v=1780234210	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/the-festive-pink-silk-scarf_drape.png?v=1780234218,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/THEFESTIVEPINKSILKSCARF.jpg?v=1719832868,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/THEFESTIVEPINKSILKPOCKETSQUARE.jpg?v=1719832868	in_stock	63.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Scarf	TH240032SC			
TH240035SC	White Black Tartan Silk Scarf	The White Black Tartan Silk Scarf from Threaditionz is a men's silk scarf in white-silver silk printed with a black Moroccan quatrefoil trellis lattice - crisp geometric. Ideal for weddings, formal events and summer looks — the white pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: White · Size: 8" x 56"	https://threaditionz.co.uk/product/white-black-tartan-silk-scarf	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/white-black-tartan-silk-scarf_onbody.png?v=1780234226	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/white-black-tartan-silk-scarf_drape.png?v=1780234231,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/WHITEBLACKTARTANSILKSCARF.jpg?v=1719832882,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/WHITEBLACKTARTANSILKPOCKETSQUARE.jpg?v=1719832882	in_stock	63.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Scarf	TH240035SC			
TH240037SC	Yellow With Black Polka Silk Scarf	The Yellow With Black Polka Silk Scarf from Threaditionz is a men's silk scarf in bright yellow silk with fine black pin-dots - bold and cheerful. Ideal for smart-casual, parties and summer events — the bold yellow design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Yellow · Size: 8" x 56"	https://threaditionz.co.uk/product/yellow-with-black-polka-silk-scarf	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/yellow-with-black-polka-silk-scarf_onbody.png?v=1780234237	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/yellow-with-black-polka-silk-scarf_drape.png?v=1780234243,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/YELLOWWITHBLACKPOLKASILKSCARF.jpg?v=1719832891,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/YELLOWWITHBLACKPOLKASILKPOCKETSQUARE.jpg?v=1719832891	in_stock	63.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Scarf	TH240037SC			
green-jamawar-festive-cravat	Green Festive Cravat	The Green Festive Cravat from Threaditionz is a men's silk cravat in emerald-green jamawar silk with a tonal woven paisley-medallion brocade - festive South-Asian luxury. Ideal for weddings, mehndi & festive wear and Eid — the bold emerald green design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Emerald Green · Size: 6" x 48" (one size, self-tie)	https://threaditionz.co.uk/product/green-jamawar-festive-cravat	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/green-jamawar-festive-cravat_onbody.png?v=1780234251	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/green-jamawar-festive-cravat_drape.png?v=1780234256,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/4-6.jpg?v=1719832895,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/4-5.jpg?v=1719832895,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/4-7.jpg?v=1719832895	in_stock	49.00 GBP	32.90 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Neckties	Cravat			no	
royal-blue-jamawar-festive-cravat	Royal Blue Festive Cravat	The Royal Blue Festive Cravat from Threaditionz is a men's silk cravat in royal-blue jamawar silk with a tonal woven paisley brocade - festive South-Asian luxury. Ideal for weddings, mehndi & festive wear and Eid — the bold royal blue design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Royal Blue · Size: 6" x 48" (one size, self-tie)	https://threaditionz.co.uk/product/royal-blue-jamawar-festive-cravat	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/royal-blue-jamawar-festive-cravat_onbody.png?v=1780234263	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/royal-blue-jamawar-festive-cravat_drape.png?v=1780234269,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/2-6.jpg?v=1719832905,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/2-5_1.jpg?v=1719832905,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/2-7.jpg?v=1719832905	in_stock	49.00 GBP	32.90 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Neckties	Cravat			no	
maroon-jamawar-festive-cravat	Maroon Festive Cravat	The Maroon Festive Cravat from Threaditionz is a men's silk cravat in copper-maroon jamawar silk with a tonal woven paisley brocade - festive South-Asian luxury. Ideal for weddings, mehndi & festive wear and Eid — the bold copper maroon design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Copper Maroon · Size: 6" x 48" (one size, self-tie)	https://threaditionz.co.uk/product/maroon-jamawar-festive-cravat	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/maroon-jamawar-festive-cravat_onbody.png?v=1780234275	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/maroon-jamawar-festive-cravat_drape.png?v=1780234281,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/1-6.jpg?v=1719832910,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/1-5.jpg?v=1719832910,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/1-7.jpg?v=1719832910	in_stock	49.00 GBP	32.90 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Neckties	Cravat			no	
aqua-botanical-bliss-silk-scarf-pocket-square-set	Aqua Botanical Bliss Silk Scarf & Pocket Square Set	The Aqua Botanical Bliss Silk Scarf & Pocket Square Set from Threaditionz is a men's silk scarf & pocket square gift set in bright aqua-turquoise silk patterned with a gold Art-Deco palmette and fan motif - Art-Deco botanical. Ideal for weddings, summer events and cocktail parties — the aqua pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Aqua · Size: Scarf 8" x 56" + pocket square 12" x 12"	https://threaditionz.co.uk/product/aqua-botanical-bliss-silk-scarf-pocket-square-set	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/aqua-botanical-bliss-silk-scarf-pocket-square-set_onbody.png?v=1780234287	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/aqua-botanical-bliss-silk-scarf-pocket-square-set_drape.png?v=1780234293,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/24-5.jpg?v=1719833148,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/24-1_7712aec0-0c32-43a9-bd00-ba5357a54dde.jpg?v=1719833148	in_stock	82.00 GBP	78.00 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Pocket Square			no	
TH240024PS	Aqua Botanical Bliss Silk Pocket Square	The Aqua Botanical Bliss Silk Pocket Square from Threaditionz is a men's silk pocket square in bright aqua-turquoise silk patterned with a gold Art-Deco palmette and fan motif - Art-Deco botanical. Ideal for weddings, summer events and cocktail parties — the aqua pattern adds subtle character while staying refined enough for formal dress. Material: 100% Silk · Colour: Aqua · Size: 12" x 12"	https://threaditionz.co.uk/product/aqua-botanical-bliss-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/24-1.jpg?v=1719833156	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/24-2.jpg?v=1719833156,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/24-3.jpg?v=1719833156,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/24-4.jpg?v=1719833156	in_stock	17.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square	TH240024PS			
